Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Velvet,Siamese,4.4,22,15,1,1,8,6,8,8,8
Pixie,Siamese,3.8,21,13,1,1,8,7,10,8,9
Schmoopy,Bengal,5.4,32,14,2,1,9,8,10,8,8
Zohra,Siamese,3.4,23,15,2,1,9,7,8,10,9
Quinella,Siamese,4.6,22,12,2,1,9,6,10,10,10
Harmonica,Ragdoll,5.0,27,14,3,2,3,7,6,3,8
Ping Pong,Abyssinian,3.3,26,15,1,0,7,8,9,5,9
Cute,Siamese,4.9,24,13,2,1,7,7,10,9,8
Button,Siamese,4.8,25,15,1,1,8,6,10,10,9
Momo,Siamese,5.6,21,12,2,1,9,8,10,9,10
Hannibal,Siamese,3.2,21,14,2,1,7,7,8,9,9
Hiroshi,Siamese,4.5,22,15,1,1,8,8,10,8,10
Daiki,Persian,5.9,25,12,3,3,5,5,5,2,5
Kohana,Siamese,5.9,20,14,2,1,7,8,8,8,9
Reiko,Siamese,4.9,26,14,1,1,9,8,10,8,9
Nao,British Shorthair,4.7,30,14,1,1,6,5,3,4,8
Wicca,Bengal,6.9,29,15,2,1,8,8,10,8,7
Vanilla,Siamese,5.7,23,12,2,1,8,7,8,9,10
Giggles,Siamese,5.6,21,12,1,1,8,7,10,10,9
Blossom,Ragdoll,8.9,27,16,3,2,4,7,6,3,6
Goldie,Siamese,3.1,25,15,1,1,9,7,8,9,9
Ramses,Siamese,3.1,24,15,1,1,7,6,8,8,9
Vanilla,Siamese,5.0,24,13,2,1,9,7,8,10,8
Kiyoshi,Siamese,4.2,26,12,1,1,9,8,8,10,10
Olive,Persian,6.3,31,15,3,3,5,6,5,3,5
Snowball,Khao Manee,4.0,20,15,1,1,6,6,8,5,9
Mars,Siamese,5.8,23,12,1,1,7,8,8,9,9
Muffin,Siamese,5.8,23,15,1,1,9,6,10,10,10
Kuro,Siamese,5.7,21,15,2,1,9,8,9,8,8
Navajo,Siamese,3.1,20,13,2,1,7,7,8,10,9
Aiko,Siamese,5.8,22,15,1,1,9,7,9,8,10
Kiwi,Siamese,3.0,25,13,2,1,8,6,10,10,10
Hiccup,Siamese,5.5,24,14,1,1,7,7,8,10,8
Kitty,Siamese,3.3,26,14,1,1,7,7,10,8,8
Hiromi,Siamese,3.8,26,12,1,1,9,7,8,9,8
Nariko,Abyssinian,3.5,26,15,1,0,9,6,7,6,10
Riggles,Siamese,3.3,26,12,1,1,9,7,9,8,8
Amadeus,Siamese,3.8,22,12,2,1,7,7,9,10,8
Teacup,Siamese,5.3,20,12,2,1,7,8,9,9,10
Simba,Siamese,4.4,21,15,1,1,9,7,9,10,10
Masi,Siamese,5.9,26,15,2,1,7,6,10,8,10
Doraemon,Siamese,5.2,20,12,2,1,8,6,8,10,10
Kin,Siamese,3.0,21,14,2,1,9,7,9,9,8
Sugar,Siamese,5.9,24,15,1,1,9,7,9,10,10
Michiko,Siamese,3.8,24,13,2,1,9,6,10,9,10
Hiroshi,Siamese,4.2,23,15,1,1,8,7,9,9,8
Victor,Siamese,5.1,23,13,1,1,9,7,8,8,10
Blossom,Siamese,3.9,24,15,1,1,7,6,8,9,10
Marigold,Siamese,5.9,25,12,2,1,8,8,10,10,10
Sushi,Siamese,3.3,25,13,2,1,9,8,10,10,9
Catwoman,Siamese,6.0,25,13,1,1,8,7,10,10,8
Nori,Siamese,4.2,25,13,1,1,9,6,8,10,10
Angelic,British Shorthair,6.5,26,15,2,1,5,7,3,3,7
Pele,Siamese,4.9,23,15,2,1,7,7,10,10,8
Amadeus,Siamese,3.6,26,15,1,1,8,6,8,8,10
Noriko,Siamese,5.2,21,15,2,1,7,6,9,9,9
Masaki,Siamese,4.6,25,13,1,1,8,7,8,10,8
Sakura,Siamese,4.5,24,13,2,1,9,8,10,10,10
Ginkgo,Siamese,3.1,21,12,2,1,9,8,10,9,9
Persephone,Persian,3.8,26,14,3,3,5,6,3,3,4
Hisashi,Siamese,3.9,21,14,2,1,7,8,8,9,10
Shin,Persian,3.9,28,12,3,3,4,4,4,4,5
Fifi,Siamese,5.2,23,13,2,1,9,6,8,10,10
Tigger,Siamese,5.3,25,15,2,1,7,6,10,8,8
Dai,Siamese,3.7,21,12,2,1,7,7,9,9,9
Avalon,Siamese,4.2,25,14,2,1,8,6,10,10,9
Cupcake,Siamese,3.9,20,13,2,1,7,7,9,9,10
Bubbles,Ragdoll,8.9,27,12,3,2,5,5,5,2,7
Enigma,Siamese,3.2,24,15,2,1,8,6,9,9,9
Tarzan,Siamese,3.3,25,12,1,1,8,7,9,9,10
Bunny,Siamese,6.0,21,12,1,1,9,7,8,8,8
Adorable,Persian,3.4,30,11,3,3,3,5,4,3,5
Yuki,Siamese,3.2,22,14,2,1,9,6,9,9,9
Kiyoshi,Siamese,3.9,22,14,1,1,7,8,8,10,8
Willow,Siamese,3.9,24,14,2,1,9,7,9,10,10
Olympia,Siamese,4.3,20,12,2,1,7,8,10,9,10
Hazel,Abyssinian,3.1,24,15,1,0,7,6,8,6,10
Ziggy,Siamese,3.8,23,13,1,1,7,8,8,8,10
Calix,Siamese,5.2,25,15,2,1,7,6,9,10,9
Snickers,Siamese,3.3,23,14,1,1,9,6,9,9,8
Orion,Siamese,4.5,23,15,2,1,8,7,8,8,10
Gala,Siamese,4.6,21,13,2,1,7,8,10,9,8
Dizzy,Abyssinian,3.6,26,12,1,0,9,8,7,6,9
Beowulf,Siamese,5.8,23,13,2,1,9,7,10,10,9
Tipsy,Abyssinian,4.1,21,14,2,0,9,8,7,6,10
Nutmeg,Abyssinian,3.6,24,10,2,0,8,8,7,6,9
Jun,Sphynx,4.7,23,14,0,0,6,5,7,7,9
Matsui,Siamese,4.0,24,13,2,1,8,8,10,8,8
Pumpkin,Persian,4.3,27,15,3,3,5,4,3,3,5
Sho,Siamese,3.2,24,12,1,1,7,8,9,10,10
Goldilocks,Siamese,5.2,20,15,2,1,7,6,10,9,8
Penguin,Siamese,4.8,25,12,2,1,8,7,10,10,8
Hiccup,Siamese,4.1,20,14,1,1,8,7,10,10,8
Boo,Siamese,4.2,24,14,1,1,9,8,9,10,9
Dimples,Siamese,5.0,24,12,1,1,8,7,10,10,10
Goosebump,Siamese,5.9,23,12,2,1,7,7,8,9,9
Whitman,Abyssinian,3.3,24,15,1,0,8,8,9,6,9
Suzuki,Sphynx,4.9,25,14,0,0,6,6,7,9,9
Frisky,Siamese,4.1,26,12,2,1,9,7,9,9,9
Feline,Siamese,3.9,21,15,1,1,8,6,9,9,9
Shira,Siamese,4.6,24,14,2,1,7,6,8,9,8
Euripides,Sphynx,3.1,21,12,0,0,8,5,5,7,8
Osprey,Bengal,6.3,25,16,2,1,8,8,9,8,8
Nao,Khao Manee,4.2,23,14,2,1,7,8,7,3,9
Zipper,Khao Manee,3.9,25,15,1,1,8,6,8,4,9
Shiraz,Siamese,5.5,26,14,2,1,9,8,8,9,8
Trinity,Bengal,7.6,27,16,2,1,9,8,9,6,8
Tipsy,Siamese,4.2,21,13,1,1,9,6,9,9,9
Ayame,Bengal,6.5,25,14,1,1,10,6,9,6,7
Elvis,Bengal,5.3,33,13,2,1,9,6,9,8,7
Ariel,Siamese,5.6,26,12,1,1,8,6,8,8,9
Angel,Sphynx,4.9,21,12,0,0,7,7,7,8,8
Cute,Siamese,4.0,26,14,2,1,9,7,9,8,10
Zippy,Siamese,4.8,26,12,1,1,7,6,9,10,9
Biscuit,Abyssinian,4.6,25,15,2,0,9,7,8,5,8
Buggles,Siamese,3.4,24,15,2,1,9,8,10,10,9
Cloudy,Siamese,5.8,21,12,1,1,9,6,9,8,10
Tamako,Siamese,3.5,22,15,1,1,8,6,10,10,9
Cutie Pie,Ragdoll,6.0,30,12,3,2,4,5,5,2,7
Juro,Siamese,3.1,26,14,2,1,7,7,8,10,9
Dizzy,British Shorthair,4.7,30,15,1,1,5,6,4,2,8
Poppy,Siamese,4.6,21,15,1,1,7,7,10,10,8
Rei,Siamese,3.4,26,12,1,1,7,7,9,10,10
Hemingway,Siamese,4.4,20,12,1,1,8,7,9,9,10
Cute,Siamese,4.9,21,15,2,1,8,6,8,8,8
Butterbean,Persian,5.4,31,15,3,3,4,5,4,2,5
Mirage,Siamese,5.7,26,13,2,1,8,8,8,10,10
Goofy,Siamese,4.8,23,13,2,1,8,7,9,10,8
Butterfly,Siamese,3.0,23,14,2,1,8,8,8,8,8
Pocket,Siamese,5.7,25,15,2,1,9,8,8,8,9
Yukio,Khao Manee,4.7,23,12,1,1,7,7,9,4,9
Dimples,Siamese,3.1,20,14,1,1,8,6,8,9,8
Osprey,Siamese,4.0,22,12,2,1,9,6,9,9,9
Cupcake,Persian,5.1,32,11,3,3,4,4,4,4,4
Yamaha,Siamese,5.6,22,12,1,1,7,8,8,10,10
Aria,Siamese,5.7,20,14,2,1,8,7,8,8,8
Kabuki,Siamese,3.4,21,14,1,1,9,6,9,10,9
Schmoopy,Bengal,6.7,30,12,2,1,9,8,9,6,7
Adorable,Siamese,5.7,26,12,2,1,7,7,9,8,9
Calix,Abyssinian,4.4,26,15,1,0,8,7,9,6,8
Slinky,Khao Manee,4.0,26,15,1,1,8,7,8,3,10
Popcorn,Bengal,6.6,35,16,2,1,9,8,10,6,8
Snuggles,Siamese,4.4,20,12,1,1,7,8,9,9,9
Katsuo,Siamese,4.2,21,14,1,1,9,8,8,10,10
Godfather,Siamese,3.2,24,15,1,1,9,6,10,8,10
Cutie Pie,Siamese,4.3,24,13,2,1,8,8,10,8,8
Fonz,Siamese,5.1,24,15,1,1,9,6,8,10,8
Cookie,Siamese,5.7,22,13,1,1,9,6,8,10,9
Radar,Siamese,4.6,22,15,2,1,9,7,10,9,9
Picasso,Siamese,3.5,23,14,1,1,8,7,10,8,10
Diva,Siamese,3.2,22,12,1,1,7,6,10,9,10
Dumpling,Khao Manee,3.8,23,14,2,1,7,8,8,4,8
Amigo,Siamese,5.9,20,13,1,1,9,7,9,9,8
Natsu,Siamese,5.7,20,14,1,1,9,6,10,8,8
Matsui,Bengal,5.4,35,13,2,1,8,7,9,6,9
Balzac,Siamese,5.5,24,15,1,1,7,8,9,8,9
Mirage,Siamese,4.7,26,14,2,1,9,8,8,10,8
Huntress,Siamese,5.9,21,14,2,1,8,6,10,8,10
Rembrandt,Siamese,5.9,21,15,2,1,7,8,9,8,9
Patches,Siamese,4.0,23,12,1,1,7,7,9,9,9
Natsu,Bengal,5.2,32,15,2,1,9,6,9,7,9
Hugo,Siamese,4.0,24,13,2,1,7,8,10,9,10
Godiva,Siamese,4.9,25,15,2,1,9,6,8,10,8
Hazel,Abyssinian,4.4,25,15,2,0,8,7,7,5,9
Hisoka,Siamese,5.1,25,13,1,1,9,6,8,9,10
Juliette,Siamese,3.0,21,13,1,1,8,7,8,9,9
Sweetness,Ragdoll,6.9,26,12,3,2,5,5,5,4,6
Dimples,Siamese,3.2,23,15,1,1,8,7,10,10,10
Ramses,Siamese,3.9,26,14,2,1,8,7,9,9,10
Snowflake,Siamese,5.8,24,12,2,1,8,6,9,9,10
Nori,Ragdoll,7.3,27,15,3,2,3,6,6,2,7
Enigma,Khao Manee,4.3,22,14,1,1,8,6,9,4,9
Sapphire,Munchkin,3.9,20,13,2,1,6,6,7,5,8
Daisuke,Siamese,4.0,26,12,2,1,9,6,10,10,9
Claws,Siamese,4.9,22,12,2,1,7,7,9,9,10
Tigger,Persian,3.1,28,12,3,3,3,4,4,4,6
Kaddish,Siamese,4.0,25,14,1,1,9,6,9,10,10
Snickers,Siamese,5.9,26,12,1,1,8,8,10,10,9
Gumdrop,Siamese,4.2,21,12,2,1,7,6,8,10,8
Eiko,Siamese,5.7,25,14,2,1,8,8,10,10,9
Nala,Persian,3.9,30,15,3,3,5,5,3,4,5
Sapphire,Siamese,4.2,25,12,1,1,9,7,9,9,10
Kuro,Persian,6.2,25,10,3,3,5,6,4,2,4
Flower,Siamese,4.5,20,14,1,1,9,8,8,9,10
Moses,Sphynx,4.5,26,13,0,0,6,5,5,7,9
Barbie,Siamese,5.5,24,13,2,1,7,7,10,10,8
Caramel,Siamese,4.6,24,12,2,1,7,8,8,8,10
Rei,Persian,5.3,28,10,3,3,5,6,4,3,5
Panda,Siamese,5.0,22,13,2,1,8,8,10,10,10
Cloudy,Siamese,5.7,21,13,2,1,7,6,10,8,8
Orion,Ragdoll,5.4,29,15,3,2,5,6,6,4,7
Persephone,Siamese,5.2,25,12,1,1,9,8,10,10,8
Ivy,Siamese,4.0,24,13,1,1,7,7,8,9,9
Escrow,Siamese,3.5,24,15,1,1,8,7,9,9,8
Deja,Bengal,5.2,26,13,1,1,10,6,10,7,9
Zaiden,Ragdoll,9.0,25,15,3,2,5,7,6,2,7
Beowulf,Siamese,3.5,24,12,1,1,7,8,8,8,10
Shiro,Siamese,3.7,25,13,1,1,7,8,9,10,9
Butterball,Siamese,3.2,20,12,1,1,9,8,8,9,9
Haruko,Siamese,4.2,20,13,2,1,9,8,9,10,10
Figaro,Abyssinian,4.1,22,15,2,0,9,8,8,7,8
Tarzan,Siamese,3.8,24,12,2,1,8,7,10,8,8
More,Siamese,4.4,20,14,2,1,8,7,10,10,9
Queenie,Siamese,3.5,21,15,2,1,8,8,9,8,10
Kitty,Sphynx,4.3,21,14,0,0,8,6,5,9,9
Vida,Siamese,4.1,23,13,2,1,7,6,8,9,10
Amigo,Siamese,5.5,25,12,2,1,7,6,9,9,10
Mitsuo,Siamese,6.0,23,13,2,1,8,8,8,9,10
Catnip,Siamese,5.9,22,12,1,1,9,6,8,10,8
Tinkerbell,Siamese,3.4,22,12,2,1,9,7,9,10,9
Bumble,Siamese,4.4,20,13,1,1,8,6,8,10,10
Geronimo,Siamese,4.5,24,13,1,1,8,6,9,8,10
Penelope,Siamese,3.5,20,15,2,1,8,6,9,8,9
Ruby,Abyssinian,3.2,25,11,2,0,8,8,7,5,9
Sephora,Siamese,4.1,25,14,1,1,8,7,9,8,10
Hunny Bunny,Siamese,5.3,21,13,1,1,8,7,10,10,8
Enerla,Siamese,5.9,23,12,1,1,9,6,9,9,8
Juliette,Persian,5.2,32,13,3,3,5,5,4,3,6
Puggles,Siamese,4.4,25,13,1,1,7,6,10,10,10
Noriko,Siamese,3.0,21,13,2,1,7,8,9,8,9
Gumdrop,Ragdoll,8.4,28,15,3,2,4,6,5,4,8
Furrball,Siamese,4.5,25,13,1,1,9,6,8,8,10
Snuggles,Siamese,5.8,23,12,1,1,9,6,8,8,8
Yori,Siamese,4.7,26,12,1,1,8,8,8,8,10
Cloudy,Siamese,6.0,25,15,2,1,9,6,8,10,8
Reiko,Siamese,5.0,25,15,1,1,7,7,10,8,9
Ivy,Bengal,4.6,26,16,2,1,10,6,9,8,8
Kioshi,Siamese,5.9,26,15,1,1,9,6,10,9,9
Skittles,Siamese,3.5,20,15,1,1,9,8,10,10,9
Benita,Siamese,3.5,22,14,1,1,7,8,10,8,8
Amaya,Siamese,4.5,20,13,2,1,9,8,8,8,10
Haruko,Siamese,3.9,21,14,2,1,9,8,10,9,10
Sweetness,Siamese,5.2,20,15,1,1,8,7,9,10,10
Blacky,Siamese,5.7,25,15,1,1,8,7,8,9,10
Twiggie,British Shorthair,6.3,25,13,1,1,5,7,5,2,8
Twinkle,Siamese,4.3,21,12,2,1,9,7,8,9,8
Noodles,Bengal,7.1,25,12,2,1,10,6,10,8,8
Dai,Abyssinian,5.0,23,11,1,0,9,6,8,7,9
Electro,Siamese,4.7,20,15,1,1,8,8,9,9,8
Lagos,Siamese,4.7,22,15,2,1,8,8,9,9,8
Diva,Persian,5.7,28,12,3,3,4,6,5,4,6
Bunny,Siamese,4.4,21,15,1,1,9,6,9,9,8
Haruki,Bengal,5.5,32,14,1,1,8,7,10,6,8
Shin,Siamese,5.4,24,14,2,1,7,7,10,9,10
Blacky,Siamese,5.5,25,14,1,1,7,6,8,10,10
Corazon,Siamese,4.9,26,12,1,1,8,8,8,8,9
Frisky,Siamese,3.4,21,15,1,1,7,8,9,10,10
Aragorn,Sphynx,3.1,26,12,0,0,8,7,7,7,7
Snookums,Siamese,4.8,22,13,1,1,7,8,10,9,8
Butterbean,Khao Manee,4.1,24,14,2,1,7,8,9,3,10
Catwoman,Siamese,5.2,21,14,1,1,8,7,8,9,9
Kin,Siamese,3.4,23,12,2,1,9,6,9,8,8
Lucky,Siamese,3.7,25,12,2,1,8,8,10,8,9
Lambchop,Siamese,4.6,22,13,2,1,7,7,10,8,8
Ryu,Persian,4.5,30,10,3,3,3,5,5,3,5
Guinevere,Siamese,4.4,26,13,1,1,7,8,9,9,10
Kenji,Siamese,5.0,21,12,2,1,8,8,8,10,9
Regala,Munchkin,3.2,19,12,1,1,6,8,8,4,7
Domo,Siamese,4.6,23,13,2,1,9,7,9,8,10
Galileo,Siamese,4.5,24,15,1,1,8,6,9,9,9
Licorice,Abyssinian,3.7,25,11,1,0,8,7,9,5,9
Cinnamon,Bengal,7.1,32,13,1,1,9,8,10,6,7
Yoshie,Bengal,4.6,33,15,1,1,8,7,9,7,7
Rei,Siamese,4.4,23,12,2,1,8,6,8,9,10
Milkshake,Siamese,5.3,26,12,2,1,9,8,10,8,10
Napoleon,Siamese,4.6,22,14,1,1,7,8,10,9,8
Lynx,Persian,4.9,26,14,3,3,4,5,3,4,5
Katsumi,Siamese,6.0,21,14,1,1,8,6,10,8,10
Snuggles,Sphynx,3.6,25,12,0,0,8,7,6,9,8
Masaki,Siamese,5.4,21,14,1,1,9,6,9,8,10
Haru,Khao Manee,3.7,26,14,2,1,6,7,9,3,10
Tinkerbell,Siamese,3.1,24,14,2,1,7,7,10,10,9
Opal,Siamese,3.1,20,14,1,1,8,7,8,8,9
Cloudy,Siamese,5.6,25,13,2,1,9,6,10,10,10
Rosie,Siamese,3.7,21,14,2,1,9,6,10,9,10
Ambrosia,British Shorthair,5.1,28,14,1,1,6,5,4,2,8
Umeko,Siamese,5.8,21,13,2,1,8,6,8,8,10
Wicca,Siamese,4.0,24,12,2,1,9,7,10,8,8
Jazzy,Siamese,3.3,26,14,2,1,9,6,10,10,10
Lara,Siamese,5.3,23,13,1,1,8,8,8,9,8
Miki,Siamese,5.5,22,14,1,1,9,7,10,8,9
Hiroshi,Siamese,4.9,23,13,2,1,7,8,10,8,8
Naoko,Munchkin,2.9,16,14,1,1,7,7,7,6,8
Hiccup,Siamese,3.2,21,15,1,1,9,7,10,10,9
Iggy,Siamese,3.9,22,12,1,1,7,7,10,8,8
Huggie,Siamese,5.4,20,15,2,1,9,8,10,9,8
Hugo,Siamese,5.5,24,14,1,1,7,8,9,10,8
Augustus,Siamese,3.4,26,13,2,1,9,6,10,9,9
Diva,Persian,5.3,28,14,3,3,4,4,5,3,4
Midori,Siamese,5.7,26,14,2,1,9,8,8,10,8
Corazon,Siamese,4.0,25,12,1,1,7,8,10,8,9
Diamond,Siamese,3.3,24,15,2,1,9,8,9,8,9
Harmonica,Siamese,4.1,20,13,2,1,7,6,9,8,9
Nori,Bengal,7.7,30,13,1,1,10,8,9,8,7
Cute,Siamese,5.1,26,13,1,1,9,7,9,8,8
Enigma,Siamese,4.0,25,15,1,1,8,7,10,8,10
Gorgeous,Siamese,5.8,24,14,2,1,8,7,10,10,10
Electro,Siamese,4.7,21,14,1,1,9,7,9,8,10
Squanto,Sphynx,3.3,21,14,0,0,7,5,5,7,8
Nietzsche,Khao Manee,4.9,23,16,1,1,8,6,9,5,9
Masaaki,Siamese,4.4,24,14,2,1,9,6,9,9,8
Masuru,Siamese,5.8,23,13,1,1,8,6,10,9,8
Euripides,Siamese,4.4,20,12,1,1,9,6,9,9,8
Hideko,Siamese,5.8,20,13,1,1,9,8,8,10,8
Snookums,Siamese,3.6,26,15,1,1,9,8,9,8,10
Kioshi,Siamese,3.7,21,14,1,1,7,7,10,10,8
Violet,Persian,5.3,30,13,3,3,4,5,4,3,6
Athena,Siamese,4.3,21,15,2,1,8,7,9,9,10
Dai,Abyssinian,4.0,20,13,1,0,7,6,8,6,10
Ping Pong,Siamese,5.7,26,14,1,1,9,7,10,9,10
Hendrix,Siamese,5.3,22,14,1,1,7,8,8,8,10
Diamond,Siamese,3.4,26,14,2,1,9,6,10,9,9
Ping Pong,Siamese,5.7,26,15,1,1,9,7,9,8,8
Phoenix,Siamese,4.1,25,14,2,1,8,6,8,8,10
Feline,Siamese,4.7,25,13,2,1,7,8,8,10,10
Opal,Ragdoll,6.0,31,16,3,2,3,5,6,3,7
Hoshi,Siamese,5.2,25,14,1,1,7,7,9,10,10
Cinnamon,Siamese,4.9,25,15,1,1,9,7,8,10,8
Momo,Siamese,3.6,21,14,2,1,9,8,9,10,10
Quinella,Siamese,5.4,20,14,2,1,8,8,8,10,10
Sushi,Siamese,3.3,22,12,1,1,7,8,8,8,9
Squanto,Siamese,4.3,22,13,1,1,7,6,10,9,9
Ginkgo,Khao Manee,4.1,21,12,1,1,8,8,8,4,9
Wicca,Siamese,3.5,20,14,2,1,8,6,8,9,10
Haru,Abyssinian,4.9,21,13,1,0,9,8,7,5,9
Cloudy,Siamese,3.5,24,15,2,1,7,6,9,9,9
Nietzsche,Siamese,5.1,23,15,2,1,8,6,9,9,8
Ken,Siamese,6.0,26,15,2,1,7,7,9,9,8
Ayame,Siamese,5.6,26,15,1,1,7,6,9,10,8
Sassy,Ragdoll,4.0,28,17,3,2,3,6,6,4,8
Pussycat,Siamese,5.4,22,15,2,1,7,6,8,10,10
Cute,Siamese,3.4,25,15,2,1,8,6,9,10,8
Munchkins,Siamese,4.2,23,15,1,1,7,8,10,9,9
Corazon,Siamese,4.6,21,12,2,1,9,8,8,8,9
Kenji,Khao Manee,4.3,22,12,2,1,7,7,7,5,8
Nesca,Persian,6.5,32,12,3,3,4,4,5,3,4
Biscuit,Siamese,3.7,21,15,2,1,7,7,8,9,9
Tempo,Persian,4.2,30,15,3,3,5,6,5,4,4
Katsuo,Khao Manee,3.8,24,14,2,1,6,8,9,4,8
Sephora,Siamese,3.3,25,15,2,1,8,7,10,8,10
Trixie,Abyssinian,4.6,25,11,2,0,9,6,8,6,9
Kyoko,Siamese,4.0,22,12,1,1,7,6,8,10,10
Cutie Pie,Siamese,4.9,20,14,2,1,7,7,9,10,9
Leia,Munchkin,3.8,17,13,1,1,6,6,8,4,7
Bunny,Siamese,5.9,24,14,2,1,8,6,9,10,8
Mai,Siamese,5.7,20,13,2,1,9,8,10,10,9
Mittens,Siamese,3.2,24,14,2,1,7,6,9,10,8
Sephora,Khao Manee,4.3,20,16,2,1,7,7,8,4,8
Cosmo,Siamese,4.0,23,13,1,1,9,8,10,10,8
Whitman,Siamese,5.4,21,13,1,1,7,6,10,9,8
Tigger,Siamese,4.4,22,13,2,1,9,8,10,8,10
Cosmo,Siamese,5.0,21,12,1,1,9,7,9,9,10
Catwoman,Siamese,3.8,21,15,1,1,8,6,10,8,8
Nariko,Persian,3.2,25,14,3,3,3,5,5,4,6
Goldilocks,Siamese,3.4,20,12,2,1,7,7,10,10,8
Donatello,Persian,5.1,31,12,3,3,4,5,4,4,6
Ruby,Siamese,3.6,22,15,2,1,8,7,10,10,9
Snugums,Siamese,4.0,22,14,2,1,7,7,10,10,9
Puddin,Siamese,3.3,25,15,1,1,8,8,9,10,8
Orion,Siamese,4.5,23,14,2,1,9,7,9,10,8
Ozzy,Siamese,3.2,21,12,1,1,7,7,10,8,9
Daiki,Siamese,4.0,21,14,2,1,8,6,9,8,8
Arwen,Siamese,5.0,24,13,1,1,9,6,10,9,9
Figaro,Siamese,4.4,26,12,2,1,9,8,10,10,8
Ping Pong,Khao Manee,3.2,26,12,2,1,6,6,8,4,8
Toshi,Siamese,5.8,23,13,2,1,7,6,9,8,9
Minoru,Siamese,5.5,26,15,2,1,9,7,10,10,9
Akira,Sphynx,3.1,21,14,0,0,8,6,7,7,8
Twinkles,Persian,6.6,26,15,3,3,5,5,4,4,4
Snookums,Siamese,4.2,24,13,2,1,7,6,9,8,8
Tabby,Siamese,5.5,22,13,1,1,8,8,10,10,10
Jett,Abyssinian,3.0,20,15,2,0,8,8,9,7,8
Enerla,Siamese,3.4,22,13,1,1,7,8,10,8,10
Sake,Siamese,4.5,20,13,2,1,7,6,9,8,9
Olympia,Siamese,5.8,25,15,2,1,9,7,8,9,9
Haruki,Siamese,4.1,22,14,2,1,7,6,9,8,9
Akira,Siamese,3.2,24,12,1,1,7,7,10,8,9
Milkshake,Siamese,3.7,22,15,1,1,9,7,9,10,10
Cupcake,Siamese,4.9,20,13,2,1,9,7,10,8,8
Dimples,Siamese,5.9,20,12,1,1,7,6,9,10,10
Vida,Siamese,5.5,24,14,1,1,8,7,9,9,10
Toshi,Siamese,4.6,21,13,2,1,9,7,10,10,8
Love Bug,Siamese,4.2,24,14,2,1,9,7,10,8,10
Dior,Siamese,4.1,25,14,1,1,7,6,8,8,9
Domino,Siamese,5.2,21,12,1,1,8,8,10,8,10
Dimples,Siamese,4.0,23,12,2,1,7,6,9,9,10
Enigma,Bengal,6.0,31,13,2,1,8,6,9,6,7
Misty,Siamese,5.0,24,12,2,1,8,8,8,9,9
Aiko,Siamese,4.1,24,13,2,1,9,8,8,10,10
Michiko,Siamese,4.2,24,14,2,1,8,6,9,8,9
Catwoman,Siamese,4.9,22,14,2,1,8,7,8,10,10
Nutmeg,Siamese,5.6,26,14,2,1,9,6,9,8,9
Prince,Siamese,3.9,23,12,1,1,7,7,10,10,8
Cookie,Siamese,5.6,25,12,1,1,9,7,9,8,8
Lucky,Khao Manee,3.0,22,12,1,1,8,8,7,3,8
Akira,Siamese,4.4,25,12,1,1,7,8,8,8,8
Munchkin,Siamese,3.4,20,15,2,1,9,6,9,8,9
Huntress,British Shorthair,6.8,30,16,2,1,5,5,4,4,8
Haiku,Siamese,4.1,24,14,2,1,9,6,10,9,10
Orion,Siamese,3.6,24,12,1,1,7,8,10,9,10
Cinnamon,Siamese,3.3,25,14,2,1,7,8,10,9,10
Cosmo,Siamese,3.8,20,15,1,1,7,7,8,8,8
Baby Doll,Siamese,3.5,26,14,1,1,8,8,9,8,9
Olympia,Siamese,3.7,22,12,1,1,7,6,9,9,9
Fresca,Siamese,5.9,24,15,2,1,7,7,8,10,10
Mai,Siamese,5.5,23,12,2,1,7,6,10,10,8
Frisky,Siamese,3.8,25,12,2,1,9,7,9,10,9
Nobu,Siamese,5.6,20,15,1,1,8,7,10,9,9
Kuro,Persian,6.2,27,12,3,3,5,4,3,2,6
Butterball,Siamese,3.0,25,14,2,1,8,7,8,8,9
Tamako,Siamese,3.1,21,13,1,1,7,8,9,10,8
Purrfect,Siamese,4.5,21,15,2,1,7,8,8,10,8
Athena,Sphynx,3.9,20,12,0,0,6,6,5,8,7
Wicca,Siamese,5.5,21,12,1,1,7,7,10,10,9
Ambrosia,Siamese,3.3,24,15,1,1,9,6,10,8,8
Natsu,Siamese,5.3,21,13,1,1,7,6,8,10,9
Elvis,Siamese,4.2,26,14,2,1,8,8,8,8,10
Marie,Sphynx,3.6,22,12,0,0,6,5,7,9,8
Wicca,Siamese,5.0,21,15,2,1,7,7,8,8,10
Misty,Siamese,3.3,20,15,2,1,8,6,9,8,8
Nami,Siamese,3.8,25,15,1,1,8,7,8,8,8
Ken,Siamese,3.4,26,12,1,1,8,7,8,10,9
Booboo Beans,Siamese,4.0,24,15,2,1,8,8,9,8,9
Bumble,Siamese,4.5,20,13,2,1,8,7,9,8,10
Jimbo,Siamese,6.0,20,13,2,1,7,6,10,8,8
Rumi,Siamese,4.2,24,12,1,1,9,8,10,8,9
Butterball,Siamese,4.8,20,15,1,1,7,7,8,8,10
Milkshake,Siamese,3.1,21,13,1,1,7,8,8,9,8
Vonnegut,Siamese,4.4,23,14,1,1,8,7,10,10,8
