Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Koji,Abyssinian,4.1,23,15,2,0,7,6,7,6,8
Regala,Khao Manee,3.7,25,12,2,1,8,7,7,3,9
Banjo,Khao Manee,4.9,26,14,2,1,8,7,7,5,10
Persephone,Scottish Fold,3.7,23,13,3,2,4,6,6,3,8
Daisuke,Siamese,4.0,20,12,1,1,9,8,10,10,10
Cute,Bengal,4.3,25,15,2,1,8,8,10,7,7
Taka,Bengal,6.3,34,16,2,1,9,8,9,8,8
Zaiden,Abyssinian,3.4,23,10,2,0,8,7,7,5,10
Taffy,Persian,3.2,26,14,3,3,4,6,3,2,6
Cuddlebug,Bengal,4.2,35,13,2,1,9,7,9,6,8
Booboo Beans,Sphynx,4.2,24,13,0,0,6,6,7,9,7
Goosebump,Bengal,4.5,32,14,2,1,10,6,10,7,9
Radar,Sphynx,4.5,25,14,0,0,8,7,6,9,9
Domo,Bengal,6.6,29,16,1,1,9,8,10,7,9
Bluebell,Munchkin,3.1,19,14,1,1,7,8,7,5,9
Dai,Persian,3.6,32,12,3,3,5,6,5,3,4
Oki,Ragdoll,8.5,32,17,3,2,3,7,6,2,6
Buddha,Persian,4.5,27,10,3,3,4,5,5,2,4
Chie,Khao Manee,4.8,21,16,2,1,7,6,8,5,9
Masuru,Siamese,4.6,20,13,2,1,9,7,10,9,8
Isamu,Scottish Fold,5.8,25,12,2,2,4,6,6,4,7
Sapphire,Scottish Fold,5.9,20,13,3,2,4,8,5,3,8
Momo,Ragdoll,7.0,29,14,3,2,3,7,6,4,8
Aimi,Persian,3.8,29,11,3,3,4,6,3,4,5
Wiggles,Bengal,4.7,34,12,2,1,8,6,10,6,8
Harmonica,Siamese,4.8,26,12,1,1,9,8,10,8,8
Rainbow,Munchkin,3.7,17,12,1,1,7,7,8,5,9
Picasso,Persian,3.3,27,12,3,3,4,6,4,3,4
Cassava,Scottish Fold,5.9,24,12,3,2,4,7,6,3,9
Aragorn,Khao Manee,4.6,21,12,2,1,7,8,7,4,9
Ichiro,Abyssinian,4.1,22,14,1,0,9,7,7,7,10
Sapphire,British Shorthair,4.3,28,14,1,1,5,5,4,4,8
Doraemon,Scottish Fold,3.8,25,15,2,2,5,8,5,5,9
Kioko,Ragdoll,8.2,26,15,3,2,3,6,6,2,8
Orion,Bengal,4.1,31,12,1,1,9,7,9,8,8
Moses,Khao Manee,3.9,21,14,1,1,6,7,9,3,8
Amaya,Ragdoll,8.1,30,15,3,2,4,6,5,3,8
Yamaha,Ragdoll,8.4,27,12,3,2,5,6,4,3,8
Biscuit,Sphynx,4.8,27,14,0,0,6,5,7,9,7
Puddin,Munchkin,2.7,16,13,1,1,7,7,9,5,8
Eliazar,Bengal,4.6,30,12,2,1,10,6,10,7,9
Masaaki,Persian,6.3,26,12,3,3,3,6,3,2,5
Blacky,Bengal,7.1,28,15,2,1,8,6,10,8,9
Katsuro,Munchkin,2.8,15,12,1,1,6,7,7,5,8
Snowball,Munchkin,3.5,17,12,2,1,6,7,7,5,8
Nugget,Abyssinian,3.3,26,11,2,0,9,7,7,6,9
Tamale,Scottish Fold,4.6,21,14,2,2,6,7,7,4,8
Whitman,Sphynx,4.9,24,12,0,0,7,6,5,7,9
Kaddish,Siamese,3.4,25,12,2,1,7,8,10,8,9
Aria,Abyssinian,3.1,22,14,2,0,7,7,9,6,8
Moonbeam,Ragdoll,4.5,31,14,3,2,4,7,4,4,6
Siddhartha,Ragdoll,7.5,32,12,3,2,4,6,4,2,6
Booboo,Persian,6.3,30,14,3,3,5,6,3,4,5
Isamu,Siamese,4.9,20,14,1,1,8,8,9,8,9
Jasmine,Abyssinian,3.8,26,14,2,0,9,7,9,6,9
Vega,Siamese,3.1,21,13,2,1,8,8,10,9,9
Moonbeam,Khao Manee,3.0,26,12,2,1,6,6,7,5,10
Esperanto,Abyssinian,4.0,26,10,2,0,9,8,7,6,9
Amaya,Scottish Fold,3.3,20,13,3,2,4,7,7,3,7
Escrow,Persian,6.1,26,11,3,3,4,4,5,2,5
Penguin,Persian,6.2,25,11,3,3,4,6,3,3,6
Norio,British Shorthair,5.2,25,17,1,1,5,5,3,3,8
Bumble,Siamese,6.0,24,13,1,1,9,6,9,9,10
Minoru,Scottish Fold,3.6,24,15,3,2,6,7,7,4,8
Licorice,Bengal,5.6,34,13,2,1,10,8,10,6,9
Sumo,Sphynx,4.6,22,14,0,0,7,5,5,7,9
Blossom,Scottish Fold,3.5,24,13,3,2,6,6,7,5,8
Jett,Bengal,7.2,28,14,1,1,9,8,10,6,7
Fantasy,Ragdoll,6.3,27,14,3,2,4,6,5,4,7
Cute,Bengal,5.8,30,16,1,1,9,8,9,6,7
Buggles,British Shorthair,4.8,29,12,2,1,4,5,4,2,6
Button,Khao Manee,4.5,25,13,2,1,7,8,8,4,9
Ryoko,Sphynx,4.9,23,14,0,0,7,5,5,9,7
Matsui,British Shorthair,4.7,28,14,2,1,6,5,4,4,8
Marigold,Bengal,5.5,35,13,1,1,9,7,9,8,8
Velvet,Abyssinian,3.8,23,15,1,0,8,6,8,5,9
Geisha,Siamese,5.1,20,15,1,1,7,6,8,9,8
Nugget,Bengal,4.4,25,13,1,1,8,7,9,6,8
Sephora,Khao Manee,4.9,20,15,1,1,8,8,7,3,10
More,Scottish Fold,5.2,22,14,3,2,5,7,5,5,9
More,Abyssinian,3.1,26,14,1,0,9,7,8,6,10
Chiffon,Sphynx,4.8,22,14,0,0,6,7,5,9,7
Flipper,Scottish Fold,3.1,22,15,2,2,6,8,5,5,9
Kameko,Sphynx,3.6,20,14,0,0,7,7,7,9,9
Trixie,Persian,5.7,25,11,3,3,3,5,5,4,4
Kiwi,Ragdoll,8.0,25,16,3,2,5,7,6,4,8
Reo,British Shorthair,4.2,29,14,1,1,4,6,3,3,7
Cookie,Munchkin,3.1,19,12,1,1,7,6,7,5,7
Sweetness,Ragdoll,7.1,30,17,3,2,5,7,6,4,6
Yamaha,Scottish Fold,3.3,20,14,2,2,6,7,6,4,8
Hazel,Sphynx,3.2,24,13,0,0,8,7,7,8,7
Gorgeous,Abyssinian,3.4,23,12,2,0,9,7,8,6,8
Booboo,Munchkin,2.4,21,14,2,1,6,7,7,5,9
Eliazar,Sphynx,4.2,24,14,0,0,6,5,5,9,9
Sweet Pea,Abyssinian,3.4,23,12,2,0,7,6,8,5,10
Orion,Bengal,5.8,32,14,2,1,10,6,9,6,7
Patches,Sphynx,3.2,26,12,0,0,8,7,5,9,9
Ryu,Khao Manee,3.8,25,13,1,1,8,6,9,4,10
Nariko,Bengal,5.3,30,13,2,1,10,7,9,8,7
Muppet,British Shorthair,6.5,29,12,1,1,5,6,4,2,7
Jun,Abyssinian,3.6,24,12,1,0,7,8,7,7,9
Tarzan,Bengal,5.0,30,15,2,1,9,8,10,7,7
Juliette,Khao Manee,4.6,25,16,1,1,7,6,8,4,10
Puddin,Bengal,5.1,29,16,2,1,8,7,10,7,7
Cookie,Bengal,4.5,30,14,2,1,8,7,9,7,7
Snowball,British Shorthair,6.3,30,15,1,1,4,6,4,3,7
French,Persian,5.3,28,15,3,3,3,4,4,4,5
Pharaoh,British Shorthair,5.2,27,14,2,1,6,7,3,4,7
Amore,Siamese,3.4,25,14,1,1,9,6,8,8,8
Katsuro,Munchkin,3.0,16,12,1,1,5,8,7,5,8
Taiki,British Shorthair,4.5,26,12,1,1,5,7,5,2,7
Morocco,British Shorthair,4.1,28,12,2,1,4,6,3,3,7
Rishi,British Shorthair,5.4,25,12,1,1,5,6,4,2,8
Furrball,Abyssinian,3.6,21,10,1,0,8,6,9,5,10
Kitty,Sphynx,4.5,27,12,0,0,8,6,5,9,9
Hiroshi,British Shorthair,4.1,26,17,2,1,4,5,3,2,6
Matsui,Bengal,6.0,32,15,1,1,8,6,9,6,9
Rishi,British Shorthair,5.6,29,12,1,1,5,6,3,2,6
Baby Bear,Munchkin,3.1,20,12,2,1,7,6,8,4,7
Maru,Sphynx,3.4,21,14,0,0,7,5,5,8,8
Dimples,Persian,3.2,29,13,3,3,5,6,4,3,5
Alaska,Munchkin,2.3,16,12,1,1,7,7,8,6,8
Champ,Siamese,3.2,24,15,2,1,9,8,10,10,8
Claws,British Shorthair,4.8,26,14,1,1,5,6,3,3,6
Houdini,Ragdoll,7.7,31,14,3,2,5,7,4,3,6
Amore,Khao Manee,5.0,22,15,2,1,7,7,8,3,10
Trixie,Sphynx,4.1,26,13,0,0,6,7,7,8,8
Peaches,Munchkin,2.1,20,14,2,1,5,8,7,4,7
Emi,Munchkin,3.3,18,14,1,1,6,8,9,5,8
Esperanto,Sphynx,4.2,21,14,0,0,8,7,5,8,8
Bento,Sphynx,4.5,20,13,0,0,6,6,6,8,9
Misty,Scottish Fold,4.4,24,13,2,2,5,6,5,3,9
Kioshi,Sphynx,3.5,21,14,0,0,7,7,6,9,7
Juniper,Sphynx,3.6,22,13,0,0,7,6,7,7,8
Katsuo,Persian,4.2,32,12,3,3,3,6,4,3,5
Zion,Scottish Fold,5.1,25,13,3,2,4,6,7,4,8
Sapphire,Ragdoll,8.9,26,13,3,2,3,6,4,4,8
Beowulf,Sphynx,4.2,23,14,0,0,7,7,6,7,9
Kohana,British Shorthair,4.2,26,13,1,1,5,5,4,2,7
Cloudy,Abyssinian,4.6,26,11,1,0,9,6,9,5,8
Makoto,Khao Manee,4.3,22,12,1,1,8,8,7,4,9
Akihiro,Persian,6.7,25,11,3,3,5,5,3,2,6
Hendrix,Bengal,7.3,35,13,2,1,10,8,10,7,8
Rumi,Siamese,5.0,22,12,1,1,8,7,9,9,10
Misty,Ragdoll,5.2,26,15,3,2,4,6,4,3,7
Ruby,Persian,5.9,26,14,3,3,4,5,4,4,6
Isamu,Scottish Fold,3.5,24,13,3,2,6,7,7,5,9
Goofy,Abyssinian,3.8,20,14,2,0,7,8,8,5,9
Marigold,Munchkin,3.5,17,14,2,1,7,8,9,6,8
Jun,British Shorthair,4.0,25,12,1,1,6,7,5,4,8
Blacky,Scottish Fold,4.8,24,15,2,2,5,6,7,3,8
Bluebell,Sphynx,4.7,26,12,0,0,6,5,5,7,9
Cricket,Siamese,3.0,26,12,1,1,8,8,9,10,9
Marie,Persian,3.6,28,15,3,3,5,4,5,2,6
Warrior,Ragdoll,7.7,32,12,3,2,5,7,4,2,6
Fonz,Sphynx,4.5,27,12,0,0,7,7,6,7,9
Cutesy,Munchkin,2.1,20,14,2,1,5,6,7,6,8
Wizard,Scottish Fold,3.0,24,13,2,2,4,7,6,3,8
Katsuro,Munchkin,2.9,19,12,1,1,6,8,8,6,9
Amiga,Munchkin,2.1,21,12,1,1,5,6,8,6,9
Cute,Siamese,3.5,22,12,2,1,9,6,10,8,8
Munchkin,Khao Manee,3.7,20,12,1,1,8,6,7,3,8
Kohana,Ragdoll,5.1,29,15,3,2,4,7,5,4,6
Yori,Persian,4.6,26,13,3,3,5,5,4,3,5
Amiga,Bengal,7.6,31,13,1,1,8,7,10,6,7
Tempo,Siamese,4.3,26,14,1,1,8,6,8,8,9
Sunshine,Munchkin,3.0,21,13,1,1,6,8,9,4,9
Karma,Persian,5.2,25,11,3,3,5,4,5,4,4
Muggles,Persian,7.0,31,13,3,3,5,6,4,2,6
Neptune,Ragdoll,7.2,26,14,3,2,3,6,6,2,6
Munchkins,Siamese,5.9,24,12,1,1,9,6,10,9,9
Adorable,Ragdoll,4.4,32,16,3,2,5,6,6,2,8
Gala,Bengal,4.1,30,13,2,1,10,7,10,8,8
Iggy,Siamese,3.9,20,13,1,1,7,7,8,9,10
Benita,Munchkin,2.6,15,12,1,1,7,7,7,5,7
Catnip,Munchkin,2.8,21,13,1,1,5,6,9,5,9
Love Bug,Abyssinian,4.6,21,13,2,0,7,7,8,5,10
Chika,Bengal,5.3,35,13,2,1,10,7,10,7,9
Crocket,Khao Manee,3.9,24,14,2,1,8,8,9,3,8
Puddin,British Shorthair,5.2,30,12,2,1,4,7,5,2,8
Honcho,Khao Manee,3.2,20,12,1,1,7,7,7,4,9
Marie,Scottish Fold,3.7,26,14,3,2,6,7,7,5,9
Corazon,Khao Manee,4.9,26,12,1,1,6,8,8,5,9
Esperanto,Siamese,5.6,23,15,2,1,9,6,10,8,9
Euclid,Sphynx,4.8,25,14,0,0,8,6,7,8,8
Hugo,Scottish Fold,3.5,22,14,2,2,4,7,5,4,7
Doraemon,Munchkin,3.6,21,13,1,1,6,8,9,6,8
Keiji,Bengal,5.2,25,14,2,1,9,8,10,6,9
Yori,Siamese,5.8,26,14,1,1,8,7,9,10,9
Hannibal,Munchkin,3.0,20,12,2,1,6,6,7,4,8
Lucky,Ragdoll,4.8,29,12,3,2,4,7,5,3,6
Akihiko,Munchkin,2.8,21,12,2,1,7,6,7,6,7
Figaro,Scottish Fold,5.5,23,12,2,2,5,8,7,4,8
Licorice,Ragdoll,5.8,29,16,3,2,5,7,6,3,6
Amadeus,Abyssinian,3.1,26,13,1,0,7,6,8,5,10
Yori,Sphynx,4.9,20,12,0,0,8,6,7,9,9
Tabby,Ragdoll,7.3,30,15,3,2,4,5,5,2,8
Calico,Persian,6.0,27,11,3,3,3,6,5,3,5
Milkshake,Scottish Fold,5.4,20,13,2,2,5,8,5,4,9
Nibbles,Ragdoll,4.8,28,17,3,2,5,7,6,3,7
Hisoka,Munchkin,3.3,19,12,1,1,6,8,7,4,9
Midori,Siamese,5.3,24,15,1,1,7,7,10,9,8
Jimbo,Ragdoll,5.9,28,17,3,2,3,6,4,3,8
Tigger,Persian,6.6,25,10,3,3,3,4,3,4,4
Natsu,Khao Manee,4.1,22,12,1,1,6,8,9,3,8
Wizard,Bengal,5.4,34,14,1,1,10,8,10,8,9
Munchkins,Siamese,6.0,26,14,1,1,7,7,10,9,10
Kameko,Persian,3.8,32,13,3,3,5,6,4,3,5
Godfather,Bengal,6.7,32,12,2,1,9,6,9,6,7
Goofy,Persian,4.9,28,14,3,3,5,4,4,3,6
Judo,Persian,3.0,30,14,3,3,3,4,3,4,5
Keiji,British Shorthair,6.1,28,15,1,1,5,6,5,2,6
Hemingway,Bengal,7.3,33,12,1,1,10,8,10,6,8
Hisashi,Munchkin,2.8,20,14,1,1,7,8,8,6,8
Aiko,Ragdoll,5.3,28,17,3,2,5,7,4,2,7
Escrow,British Shorthair,6.8,26,13,2,1,5,5,5,4,8
Miki,Abyssinian,3.4,20,15,1,0,8,6,7,7,8
Claws,Persian,6.7,28,12,3,3,5,4,5,2,5
Snickers,Sphynx,4.3,23,14,0,0,8,7,5,9,9
Radar,Abyssinian,5.0,25,13,1,0,7,7,9,6,8
Katsuo,Bengal,7.6,25,14,2,1,8,8,9,8,8
Dizzy,Sphynx,4.2,26,13,0,0,7,5,7,8,8
Siddhartha,Scottish Fold,3.9,22,13,3,2,5,8,7,5,9
Nao,Bengal,5.1,32,14,1,1,9,6,9,7,7
Mai,Bengal,4.7,30,15,2,1,10,7,9,8,8
Archimedes,Sphynx,3.3,24,14,0,0,6,7,7,8,7
Regala,British Shorthair,6.6,30,13,1,1,5,7,4,2,6
Lara,British Shorthair,6.6,26,15,1,1,6,6,3,3,6
Calix,Munchkin,3.9,15,13,1,1,5,6,7,6,9
Rumi,Scottish Fold,4.4,24,13,2,2,6,7,6,5,9
Euripides,Ragdoll,8.7,27,15,3,2,5,5,4,2,8
Hiro,Sphynx,4.2,21,12,0,0,6,5,7,9,7
Hana,British Shorthair,5.6,29,17,2,1,5,7,4,3,7
Hana,British Shorthair,6.4,28,12,1,1,6,6,5,3,8
Kobe,Abyssinian,3.6,26,10,2,0,7,8,8,5,10
YinYang,British Shorthair,4.2,27,13,1,1,6,7,5,2,6
Ping Pong,Abyssinian,3.3,25,14,2,0,9,7,7,7,10
Tamako,Siamese,3.7,21,13,1,1,9,7,9,8,8
Sushi,British Shorthair,4.2,27,15,1,1,4,6,5,4,7
Wizard,Abyssinian,3.7,22,13,1,0,7,8,9,6,9
Karma,Siamese,5.7,22,15,1,1,8,8,10,10,10
Patches,British Shorthair,4.2,25,14,1,1,6,6,5,3,6
Electro,Scottish Fold,3.2,22,15,2,2,6,8,5,5,9
Honeybee,Ragdoll,4.8,32,17,3,2,4,5,5,4,7
Geneva,British Shorthair,5.6,30,16,2,1,6,7,4,4,7
Bunny,Persian,6.8,25,15,3,3,4,5,5,3,5
Akina,Abyssinian,3.8,21,11,2,0,8,6,8,6,10
Diva,Scottish Fold,4.5,23,12,3,2,6,7,7,3,9
Masaaki,Bengal,4.4,34,15,1,1,8,7,10,8,9
Miki,Bengal,4.4,28,16,2,1,8,7,9,7,9
Dai,Sphynx,3.1,25,12,0,0,6,5,6,7,8
Snookums,Munchkin,4.0,20,12,2,1,5,6,8,4,9
Gemini,Munchkin,2.9,21,14,1,1,7,6,9,4,9
Euripides,Sphynx,4.2,27,13,0,0,6,6,7,7,7
Hemingway,Munchkin,3.3,19,14,1,1,5,6,9,5,9
Hobo,Munchkin,2.8,20,12,2,1,5,6,7,4,7
Kameko,Khao Manee,3.2,25,13,1,1,6,6,8,5,8
Ozzy,Abyssinian,4.2,24,11,2,0,9,6,8,6,9
Zena,Munchkin,3.5,21,14,2,1,7,8,8,6,7
Cricket,Bengal,6.9,29,15,1,1,9,6,10,6,7
Yumi,Ragdoll,6.7,31,14,3,2,3,5,5,4,6
Dior,Bengal,6.9,31,12,2,1,9,8,9,7,8
Cuddles,British Shorthair,5.2,27,15,1,1,5,5,5,2,6
Dizzy,Scottish Fold,3.8,22,13,3,2,5,7,6,4,7
Kameko,Munchkin,3.7,17,14,2,1,6,7,8,4,9
Saki,Khao Manee,3.4,25,12,1,1,6,7,9,3,10
Nibbles,Munchkin,2.1,20,13,1,1,5,6,7,6,8
Figaro,Siamese,5.2,24,13,1,1,8,8,10,10,9
Puddin,British Shorthair,6.3,29,13,2,1,4,7,3,3,6
Sparkles,Khao Manee,3.2,26,16,1,1,8,6,8,4,10
Oki,Munchkin,2.8,17,13,1,1,5,7,8,4,8
Sax,Abyssinian,3.5,26,15,2,0,8,6,9,5,10
Yoshie,Sphynx,4.9,26,12,0,0,8,7,6,8,9
Schmoopy,Scottish Fold,4.1,26,15,2,2,4,6,5,4,7
Rumi,Khao Manee,4.8,26,14,1,1,7,7,7,4,8
Apple,British Shorthair,5.8,30,14,2,1,5,6,4,2,6
Cupcake,Siamese,4.0,24,13,1,1,8,6,10,8,10
Amaya,Persian,6.1,32,14,3,3,5,5,4,3,4
Yamaha,Bengal,7.8,29,12,1,1,9,8,10,8,7
Bluebell,Scottish Fold,3.7,25,14,2,2,6,7,7,3,7
Lollipop,Khao Manee,4.8,26,12,2,1,6,7,8,3,9
Galileo,Abyssinian,3.7,25,11,2,0,9,8,8,6,8
Button,British Shorthair,5.0,29,15,1,1,5,7,5,4,6
Bella,Abyssinian,4.9,22,14,1,0,8,8,9,6,9
Calico,Scottish Fold,5.9,20,12,2,2,6,6,7,4,7
Isamu,Bengal,4.1,31,16,2,1,9,6,9,7,9
Ichiro,Munchkin,2.5,18,14,1,1,6,7,8,4,8
Flipper,Persian,5.6,32,13,3,3,4,5,3,4,6
Rishi,Persian,6.3,29,10,3,3,3,6,4,4,6
Daisuke,Munchkin,3.1,21,14,1,1,7,7,9,5,8
Gemini,Scottish Fold,4.3,21,14,3,2,6,7,6,5,8
Tamale,Sphynx,4.7,21,14,0,0,7,6,7,7,7
Gorgeous,Scottish Fold,4.0,26,13,3,2,4,7,5,5,8
Bambi,Ragdoll,4.8,25,16,3,2,4,5,4,2,8
Vida,Scottish Fold,4.0,25,12,3,2,4,8,7,3,8
Zion,Abyssinian,3.5,24,15,2,0,7,8,7,7,8
Marshmallow,Siamese,4.3,24,14,1,1,9,7,10,9,8
Ping Pong,Scottish Fold,4.5,21,13,3,2,6,7,6,5,8
Ayame,Abyssinian,3.3,22,13,2,0,8,6,9,6,9
Ozzy,Persian,4.3,28,14,3,3,3,5,3,4,4
Lucky,Scottish Fold,5.7,20,14,3,2,5,8,7,4,7
Maiya,Abyssinian,3.1,20,13,2,0,7,7,8,7,10
Bluebell,Ragdoll,8.9,29,15,3,2,5,5,4,3,6
Navajo,Persian,6.0,25,14,3,3,3,5,4,3,5
Zion,Bengal,5.3,27,12,2,1,9,7,9,6,9
Sunshine,Persian,5.0,25,12,3,3,3,4,5,3,4
Lollipop,Persian,6.8,30,12,3,3,5,6,3,3,4
Bento,Abyssinian,3.2,22,10,2,0,7,7,9,6,10
Cute,Abyssinian,4.8,25,13,2,0,9,6,8,7,10
Momo,Bengal,4.3,26,12,1,1,10,6,9,8,7
Tempo,Munchkin,3.6,21,14,1,1,6,7,7,4,9
Snugums,Persian,5.5,30,10,3,3,3,5,5,4,6
Trixie,Ragdoll,7.0,32,15,3,2,4,7,4,3,8
Booboo,Ragdoll,6.9,29,15,3,2,5,7,4,3,6
Morocco,Persian,5.5,26,14,3,3,4,4,3,3,6
Geronimo,Scottish Fold,4.0,20,13,2,2,4,8,6,5,8
Kioko,Abyssinian,4.7,25,13,1,0,8,7,7,5,9
Tofu,Sphynx,4.8,23,12,0,0,6,7,5,7,7
Teacup,Abyssinian,4.6,25,12,1,0,8,7,7,7,10
Dizzy,Abyssinian,4.7,20,12,1,0,8,6,8,6,9
Amiga,Siamese,3.2,20,15,2,1,9,6,9,8,10
Isamu,British Shorthair,6.6,26,14,1,1,4,7,5,3,7
Reiko,Ragdoll,6.9,32,13,3,2,4,5,6,4,7
Flower,Bengal,7.0,31,13,1,1,8,7,9,7,7
Galileo,Abyssinian,4.2,24,15,2,0,7,8,9,5,8
Nobu,Sphynx,4.9,20,12,0,0,7,7,5,8,9
Yumi,Scottish Fold,5.3,21,15,2,2,5,6,6,4,7
Arwa,Khao Manee,4.8,20,14,2,1,8,8,9,3,9
Quinella,Siamese,3.9,21,15,2,1,8,7,9,9,8
Isamu,Siamese,3.7,22,13,2,1,9,7,8,8,8
More,Abyssinian,3.6,22,14,2,0,9,7,9,6,8
Milkshake,Munchkin,3.2,15,13,1,1,6,8,8,5,7
Riggles,Ragdoll,4.8,27,16,3,2,3,6,5,3,6
Sapphire,Abyssinian,3.7,22,14,1,0,9,6,7,6,8
Rei,Bengal,7.8,26,14,1,1,10,7,10,8,8
Guinevere,Scottish Fold,3.3,26,12,2,2,4,7,6,5,9
Minerva,Siamese,3.4,23,15,2,1,7,8,10,8,10
Zohra,Scottish Fold,4.7,22,13,3,2,6,8,6,5,7
Haruko,Scottish Fold,3.6,25,14,3,2,4,6,6,3,7
Kitty,British Shorthair,4.8,26,14,1,1,5,7,5,3,6
Willow,Khao Manee,4.4,26,12,2,1,6,8,7,4,9
Penelope,Siamese,4.7,20,14,2,1,8,7,10,10,9
Butterbean,British Shorthair,4.7,27,17,2,1,5,7,4,4,6
Flipper,Abyssinian,3.1,22,11,2,0,9,7,9,5,8
Willow,Ragdoll,8.7,29,15,3,2,3,7,6,4,8
Olympia,Persian,3.7,31,14,3,3,3,6,4,3,6
Katsuro,Khao Manee,4.1,23,14,2,1,6,8,7,3,9
Sacagawea,British Shorthair,5.8,27,17,1,1,5,7,3,2,8
Daisy,British Shorthair,6.1,28,16,1,1,4,6,4,3,8
Cookie,Ragdoll,5.5,29,13,3,2,4,5,5,2,8
Demi,Munchkin,2.6,15,13,1,1,5,6,7,6,7
Snookums,Bengal,4.9,34,12,2,1,10,6,10,7,8
Sweet Pea,Siamese,5.4,21,12,1,1,7,6,9,9,10
Elvis,Persian,4.1,25,15,3,3,5,5,3,2,4
Juliette,Khao Manee,4.1,21,16,2,1,7,8,9,4,8
Twinkie,Abyssinian,3.3,20,10,1,0,7,7,7,5,10
Pussycat,Scottish Fold,5.0,22,12,3,2,5,7,5,5,7
Bundles,Bengal,5.5,27,12,2,1,10,6,10,6,7
Bodhi,Persian,6.8,29,11,3,3,4,4,3,3,4
Misty,Munchkin,2.5,20,12,2,1,7,7,9,4,9
Butterfly,Siamese,3.9,24,13,1,1,9,7,10,10,9
Dizzy,Siamese,5.3,22,15,1,1,7,6,10,8,8
Sho,Siamese,4.7,22,14,2,1,9,6,10,8,10
Nibs,Scottish Fold,5.1,20,13,3,2,5,8,5,4,8
Kei,Bengal,6.9,27,16,2,1,10,7,9,8,8
Tiara,Sphynx,3.5,20,14,0,0,6,5,7,9,9
Electro,Scottish Fold,4.2,22,14,2,2,6,7,6,5,7
Cricket,Khao Manee,3.5,22,15,1,1,8,7,8,4,8
Soda pop,Siamese,5.8,21,15,2,1,9,8,10,9,8
Aiko,Siamese,5.8,24,12,2,1,9,6,8,8,9
Sugar,Ragdoll,6.3,28,13,3,2,5,7,6,3,7
Goldilocks,Persian,3.3,28,10,3,3,3,6,5,2,4
Hikari,Khao Manee,3.9,25,12,2,1,8,6,9,4,8
Cute,Siamese,5.5,22,15,2,1,7,7,10,10,10
Kei,Ragdoll,5.3,32,13,3,2,3,5,6,3,8
Quinella,Munchkin,3.4,17,12,1,1,6,7,8,5,8
Picasso,Khao Manee,4.0,23,15,1,1,7,7,8,3,10
Dimples,Ragdoll,5.1,27,16,3,2,4,5,4,4,6
Marie,Ragdoll,8.6,29,17,3,2,4,5,5,2,6
Cricket,British Shorthair,5.1,29,14,2,1,4,5,4,2,7
Willow,Sphynx,3.6,23,13,0,0,7,5,5,9,9
Kei,Sphynx,4.1,23,12,0,0,6,7,5,9,8
Wiggles,Bengal,4.7,26,14,1,1,8,8,10,7,8
Ozzy,Khao Manee,3.5,26,16,1,1,8,6,7,3,9
Bonbon,British Shorthair,5.5,26,17,2,1,4,7,5,2,8
Giggles,Bengal,4.6,27,16,1,1,8,7,9,8,9
Typhoon,Persian,5.8,27,15,3,3,3,5,5,3,5
Hazel,Ragdoll,4.1,32,16,3,2,5,5,4,4,8
Prince,British Shorthair,4.1,30,16,1,1,4,5,3,2,8
Nugget,Khao Manee,3.5,25,16,2,1,6,8,9,4,10
Cute,Abyssinian,4.8,20,12,1,0,8,7,7,7,9
Haiku,Persian,6.6,25,13,3,3,5,4,5,4,5
Orion,Ragdoll,5.5,27,16,3,2,3,7,4,3,6
Alaska,Bengal,5.2,27,15,1,1,10,8,9,6,9
Kenji,Bengal,7.9,25,16,1,1,10,6,10,8,9
Crocket,Khao Manee,4.8,21,12,2,1,8,7,8,5,9
Patches,Siamese,4.6,25,14,2,1,9,8,8,9,8
Katsuro,Abyssinian,4.0,25,15,1,0,8,6,8,5,9
Donatello,Munchkin,3.5,20,14,1,1,6,8,7,4,7
Vanilla,Ragdoll,7.4,31,12,3,2,4,6,6,3,8
Bundles,Siamese,5.1,24,15,2,1,9,8,10,10,9
Cuddles,Scottish Fold,5.5,20,13,2,2,5,6,5,3,8
Nesca,Munchkin,3.8,21,13,1,1,7,7,9,5,7
Ryoko,Siamese,5.9,22,14,2,1,8,8,9,10,8
Fruit Loop,Persian,4.6,25,15,3,3,3,5,3,4,6
Catnip,British Shorthair,6.5,30,17,2,1,4,6,4,3,7
Hemingway,Khao Manee,3.2,23,12,2,1,8,6,7,4,8
Sweetness,Munchkin,4.0,21,12,2,1,5,8,9,6,9
Bitsi,Persian,3.5,26,13,3,3,3,6,4,2,4
Qwerty,Siamese,3.8,23,12,1,1,8,6,9,8,10
Cuddles,Bengal,7.3,27,14,1,1,8,8,9,6,7
Celestia,Munchkin,3.9,15,14,1,1,6,7,8,5,7
Bootsy,Persian,3.5,25,15,3,3,5,6,4,2,5
Cute,Scottish Fold,3.6,25,15,3,2,4,6,5,5,7
Caramel,Persian,4.6,30,15,3,3,5,4,3,3,5
Opal,Abyssinian,3.5,21,15,2,0,9,7,7,7,8
Daisuke,Ragdoll,5.9,30,17,3,2,5,6,5,2,6
Demi,Bengal,4.4,29,12,2,1,8,6,9,8,8
